UB,Cth,TL,TH,Rcoeff,time_median,time_p10,time_p90,severance_rate,final_R_mean,final_C_mean
9,0.93,15,2.0,0.25,1.0,1.0,1.0,1.0,100.0,0.8999999999999998
9,0.93,15,2.0,0.3,1.0,1.0,1.0,1.0,100.0,0.8999999999999998
9,0.93,16,2.0,0.1,1.0,1.0,1.0,1.0,100.0,0.8999999999999998
9,0.93,16,2.0,0.15,1.0,1.0,1.0,1.0,100.0,0.8999999999999998
9,0.93,16,2.0,0.2,1.0,1.0,1.0,1.0,100.0,0.8999999999999998
9,0.93,16,2.0,0.25,1.0,1.0,1.0,1.0,100.0,0.8999999999999998
9,0.93,16,2.0,0.3,1.0,1.0,1.0,1.0,100.0,0.8999999999999998
9,0.93,17,2.0,0.1,1.0,1.0,1.0,1.0,100.0,0.8999999999999998
9,0.93,17,2.0,0.15,1.0,1.0,1.0,1.0,100.0,0.8999999999999998
9,0.93,17,2.0,0.2,1.0,1.0,1.0,1.0,100.0,0.8999999999999998
9,0.93,17,2.0,0.25,1.0,1.0,1.0,1.0,100.0,0.8999999999999998
9,0.93,17,2.0,0.3,1.0,1.0,1.0,1.0,100.0,0.8999999999999998
9,0.94,11,2.0,0.1,1.0,1.0,1.0,1.0,100.0,0.8999999999999998
9,0.94,11,2.0,0.15,1.0,1.0,1.0,1.0,100.0,0.8999999999999998
9,0.94,11,2.0,0.2,1.0,1.0,1.0,1.0,100.0,0.8999999999999998
9,0.94,11,2.0,0.25,1.0,1.0,1.0,1.0,100.0,0.8999999999999998
9,0.94,11,2.0,0.3,1.0,1.0,1.0,1.0,100.0,0.8999999999999998
9,0.94,12,2.0,0.1,1.0,1.0,1.0,1.0,100.0,0.8999999999999998
9,0.94,12,2.0,0.15,1.0,1.0,1.0,1.0,100.0,0.8999999999999998
9,0.94,12,2.0,0.2,1.0,1.0,1.0,1.0,100.0,0.8999999999999998
9,0.94,12,2.0,0.25,1.0,1.0,1.0,1.0,100.0,0.8999999999999998
9,0.94,12,2.0,0.3,1.0,1.0,1.0,1.0,100.0,0.8999999999999998
9,0.94,13,2.0,0.1,1.0,1.0,1.0,1.0,100.0,0.8999999999999998
9,0.94,13,2.0,0.15,1.0,1.0,1.0,1.0,100.0,0.8999999999999998
9,0.94,13,2.0,0.2,1.0,1.0,1.0,1.0,100.0,0.8999999999999998
9,0.94,13,2.0,0.25,1.0,1.0,1.0,1.0,100.0,0.8999999999999998
9,0.94,13,2.0,0.3,1.0,1.0,1.0,1.0,100.0,0.8999999999999998
9,0.94,14,2.0,0.1,1.0,1.0,1.0,1.0,100.0,0.8999999999999998
9,0.94,14,2.0,0.15,1.0,1.0,1.0,1.0,100.0,0.8999999999999998
9,0.94,14,2.0,0.2,1.0,1.0,1.0,1.0,100.0,0.8999999999999998
9,0.94,14,2.0,0.25,1.0,1.0,1.0,1.0,100.0,0.8999999999999998
9,0.94,14,2.0,0.3,1.0,1.0,1.0,1.0,100.0,0.8999999999999998
9,0.94,15,2.0,0.1,1.0,1.0,1.0,1.0,100.0,0.8999999999999998
9,0.94,15,2.0,0.15,1.0,1.0,1.0,1.0,100.0,0.8999999999999998
9,0.94,15,2.0,0.2,1.0,1.0,1.0,1.0,100.0,0.8999999999999998
9,0.94,15,2.0,0.25,1.0,1.0,1.0,1.0,100.0,0.8999999999999998
9,0.94,15,2.0,0.3,1.0,1.0,1.0,1.0,100.0,0.8999999999999998
9,0.94,16,2.0,0.1,1.0,1.0,1.0,1.0,100.0,0.8999999999999998
9,0.94,16,2.0,0.15,1.0,1.0,1.0,1.0,100.0,0.8999999999999998
9,0.94,16,2.0,0.2,1.0,1.0,1.0,1.0,100.0,0.8999999999999998
9,0.94,16,2.0,0.25,1.0,1.0,1.0,1.0,100.0,0.8999999999999998
9,0.94,16,2.0,0.3,1.0,1.0,1.0,1.0,100.0,0.8999999999999998
9,0.94,17,2.0,0.1,1.0,1.0,1.0,1.0,100.0,0.8999999999999998
9,0.94,17,2.0,0.15,1.0,1.0,1.0,1.0,100.0,0.8999999999999998
9,0.94,17,2.0,0.2,1.0,1.0,1.0,1.0,100.0,0.8999999999999998
9,0.94,17,2.0,0.25,1.0,1.0,1.0,1.0,100.0,0.8999999999999998
9,0.94,17,2.0,0.3,1.0,1.0,1.0,1.0,100.0,0.8999999999999998
9,0.95,11,2.0,0.1,1.0,1.0,1.0,1.0,100.0,0.8999999999999998
9,0.95,11,2.0,0.15,1.0,1.0,1.0,1.0,100.0,0.8999999999999998
9,0.95,11,2.0,0.2,1.0,1.0,1.0,1.0,100.0,0.8999999999999998
9,0.95,11,2.0,0.25,1.0,1.0,1.0,1.0,100.0,0.8999999999999998
9,0.95,11,2.0,0.3,1.0,1.0,1.0,1.0,100.0,0.8999999999999998
9,0.95,12,2.0,0.1,1.0,1.0,1.0,1.0,100.0,0.8999999999999998
9,0.95,12,2.0,0.15,1.0,1.0,1.0,1.0,100.0,0.8999999999999998
9,0.95,12,2.0,0.2,1.0,1.0,1.0,1.0,100.0,0.8999999999999998
9,0.95,12,2.0,0.25,1.0,1.0,1.0,1.0,100.0,0.8999999999999998
9,0.95,12,2.0,0.3,1.0,1.0,1.0,1.0,100.0,0.8999999999999998
9,0.95,13,2.0,0.1,1.0,1.0,1.0,1.0,100.0,0.8999999999999998
9,0.95,13,2.0,0.15,1.0,1.0,1.0,1.0,100.0,0.8999999999999998
9,0.95,13,2.0,0.2,1.0,1.0,1.0,1.0,100.0,0.8999999999999998
9,0.95,13,2.0,0.25,1.0,1.0,1.0,1.0,100.0,0.8999999999999998
9,0.95,13,2.0,0.3,1.0,1.0,1.0,1.0,100.0,0.8999999999999998
9,0.95,14,2.0,0.1,1.0,1.0,1.0,1.0,100.0,0.8999999999999998
9,0.95,14,2.0,0.15,1.0,1.0,1.0,1.0,100.0,0.8999999999999998
9,0.95,14,2.0,0.2,1.0,1.0,1.0,1.0,100.0,0.8999999999999998
9,0.95,14,2.0,0.25,1.0,1.0,1.0,1.0,100.0,0.8999999999999998
9,0.95,14,2.0,0.3,1.0,1.0,1.0,1.0,100.0,0.8999999999999998
9,0.95,15,2.0,0.1,1.0,1.0,1.0,1.0,100.0,0.8999999999999998
9,0.95,15,2.0,0.15,1.0,1.0,1.0,1.0,100.0,0.8999999999999998
9,0.95,15,2.0,0.2,1.0,1.0,1.0,1.0,100.0,0.8999999999999998
9,0.95,15,2.0,0.25,1.0,1.0,1.0,1.0,100.0,0.8999999999999998
9,0.95,15,2.0,0.3,1.0,1.0,1.0,1.0,100.0,0.8999999999999998
9,0.95,16,2.0,0.1,1.0,1.0,1.0,1.0,100.0,0.8999999999999998
9,0.95,16,2.0,0.15,1.0,1.0,1.0,1.0,100.0,0.8999999999999998
9,0.95,16,2.0,0.2,1.0,1.0,1.0,1.0,100.0,0.8999999999999998
9,0.95,16,2.0,0.25,1.0,1.0,1.0,1.0,100.0,0.8999999999999998
9,0.95,16,2.0,0.3,1.0,1.0,1.0,1.0,100.0,0.8999999999999998
9,0.95,17,2.0,0.1,1.0,1.0,1.0,1.0,100.0,0.8999999999999998
9,0.95,17,2.0,0.15,1.0,1.0,1.0,1.0,100.0,0.8999999999999998
9,0.95,17,2.0,0.2,1.0,1.0,1.0,1.0,100.0,0.8999999999999998
9,0.95,17,2.0,0.25,1.0,1.0,1.0,1.0,100.0,0.8999999999999998
9,0.95,17,2.0,0.3,1.0,1.0,1.0,1.0,100.0,0.8999999999999998
